#DELTA21, K = 0.844536
#Energy[eV]	Flux[ph/s/eV/100mA] 
8660.00	1.467951E+12 
8670.00	1.703620E+12 
8680.00	1.978686E+12 
8690.00	2.302286E+12 
8700.00	2.686444E+12 
8710.00	3.145294E+12 
8720.00	3.691343E+12 
8730.00	4.327732E+12 
8740.00	5.038711E+12 
8750.00	5.784901E+12 
8760.00	6.510483E+12 
8770.00	7.162342E+12 
8780.00	7.710604E+12 
8790.00	8.157028E+12 
8800.00	8.526964E+12 
8810.00	8.853043E+12 
8820.00	9.162193E+12 
8830.00	9.471170E+12 
8840.00	9.788361E+12 
8850.00	1.011731E+13 
8860.00	1.045936E+13 
8870.00	1.081497E+13 
8880.00	1.118419E+13 
8890.00	1.156684E+13 
8900.00	1.196241E+13 
8910.00	1.237006E+13 
8920.00	1.278832E+13 
8930.00	1.321464E+13 
8940.00	1.364342E+13 
8950.00	1.405671E+13 
8960.00	1.438393E+13 
8970.00	1.439184E+13 
8980.00	1.357455E+13 
8990.00	1.139464E+13 
9000.00	8.000153E+12 
9010.00	4.497986E+12 
9020.00	2.024873E+12 
9030.00	7.972371E+11 
9040.00	3.431449E+11 
9050.00	1.967663E+11 
9060.00	1.412862E+11 
9070.00	1.117249E+11 
9080.00	9.215555E+10 
9090.00	7.795773E+10 
9100.00	6.715727E+10 
9110.00	5.867405E+10 
9120.00	5.184809E+10 
9130.00	4.581808E+10 
9140.00	4.115393E+10 
9150.00	3.721609E+10 
9160.00	3.385516E+10 
9170.00	3.095740E+10 
9180.00	2.843905E+10 
9190.00	2.623395E+10 
9200.00	2.428927E+10 
9210.00	2.256531E+10 
9220.00	2.102787E+10 
9230.00	1.965027E+10 
9240.00	1.841119E+10 
9250.00	1.729098E+10 
9260.00	1.627529E+10 
9270.00	1.535093E+10 
9280.00	1.450698E+10 
9290.00	1.373405E+10 
9300.00	1.302452E+10 
9310.00	1.237156E+10 
9320.00	1.176863E+10 
9330.00	1.121073E+10 
9340.00	1.069370E+10 
9350.00	1.021383E+10 
9360.00	9.766977E+09 
9370.00	9.350422E+09 
9380.00	8.961670E+09 
